"","BPGSA_DiseaseGenes@score"
"GO:0071242",0.283288971984199
"GO:0071243",0.428163159943746
"GO:0010517",0.464731560741548
"GO:0010518",0.574760848730087
"GO:1903487",0.223621835113731
"GO:0010519",0.930284131615496
"GO:1903489",0.0906680134356237
"GO:0071248",0.227265891987718
"GO:0060591",0.334077359556911
"GO:0015840",0.725142841993516
"GO:0060592",0.282048654558768
"GO:0046385",0.126111174128851
"GO:0015842",0.122801691933899
"GO:0060594",0.325527957106904
"GO:0046386",0.859862175492907
"GO:0060595",0.0536842105263158
"GO:0015844",5.10927822978743e-13
"GO:0060596",0.9
"GO:0010543",0.0942145932627398
"GO:0010544",0.0363855306137137
"GO:0071230",0.799810045872313
"GO:0060599",0.591397849462366
"GO:0015849",1.95496923283356e-05
"GO:0071233",0.980764436132709
"GO:0021761",1.64093917339557e-05
"GO:0071236",0.00287465869110077
"GO:0021762",0.273293210344386
"GO:0008584",0.837597747129029
"GO:0008585",0.0132758276655288
"GO:0021764",0.223933835247976
"GO:0021766",5.40991467482088e-07
"GO:0042660",0.51073883161512
"GO:0042661",0.672374542065426
"GO:0008589",0.994129059043291
"GO:0042662",0.423076923076923
"GO:0015833",5.97858666290847e-07
"GO:0021769",0.131411177652173
"GO:0042663",0.521052631578947
"GO:1903421",0.00048278009961482
"GO:0010533",0.166459631136172
"GO:0042665",0.307692307692308
"GO:1903422",0.275640171731554
"GO:0042666",0.4
"GO:0048200",0.452851496329757
"GO:1903423",0.13064617613321
"GO:0015837",3.37370979966133e-16
"GO:0015838",0.0201613854864629
"GO:0010536",0.0946047739801859
"GO:1903426",0.00210557970215961
"GO:0021750",0.461538461538461
"GO:1903427",0.248023657326482
"GO:0048205",1
"GO:1903428",0.0385626485269227
"GO:0046320",0.711052808592316
"GO:1903429",0.771651427611462
"GO:0048207",0.0651808833394006
"GO:0046321",0.546523474744213
"GO:0006290",0.34940060269965
"GO:0048208",0.297757424326417
"GO:0046322",0.784437686548731
"GO:0048209",0.264524103831891
"GO:0046323",0.082073015689721
"GO:0021756",0.00140720251928784
"GO:0046324",0.0827550939561533
"GO:0021757",0.493670886075949
"GO:0046325",0.336704946549749
"GO:0021758",0.493670886075949
"GO:0046326",0.406838355370859
"GO:0006295",0.761904761904762
"GO:0021759",0.465411719298973
"GO:0046327",0.446551724137931
"GO:0006296",0.880952380952381
"GO:0046328",0.318391044537449
"GO:0006297",0.639617130291564
"GO:0046329",0.511463884099842
"GO:0006298",0.382640394556796
"GO:1903412",0.853438134004826
"GO:1903413",0.853351682795812
"GO:0042659",0.536564006311522
"GO:0021780",0.0732227359751472
"GO:0021781",0.228100650466947
"GO:0021782",0.000125299981052701
"GO:0021783",0.142254783692015
"GO:0060560",0.000398700259831075
"GO:0021784",0.682684973302822
"GO:0021785",0.763876608704195
"GO:0060561",0.601896187083635
"GO:0060562",0.929656743157764
"GO:0046314",1
"GO:0060563",0.771347075376203
"GO:0046317",0.214285714285714
"GO:0046318",0.142857142857143
"GO:1903441",0.928005084776493
"GO:1903442",0.361370716510903
"GO:0021771",0.421052631578947
"GO:0071205",0.0240412439489849
"GO:0021772",0.331073051938195
"GO:0071206",0.205282112845138
"GO:0046340",0.612974868497955
"GO:0021773",0.0362878852556988
"GO:0060550",0.333333333333333
"GO:0021775",0.3
"GO:0060551",0.26401179941003
"GO:0015800",0.00032254842274521
"GO:0021776",0.454545454545454
"GO:0042670",0.182608695652174
"GO:0060552",0.300228310502283
"GO:0015801",0.927213341183937
"GO:0015802",0.997569376546587
"GO:0021778",1
"GO:0015803",0.987482397373286
"GO:0010501",0.354402153781229
"GO:0021779",0.201518684845476
"GO:1903430",0.685919694108844
"GO:0015804",0.817161156203895
"GO:0060556",0.101138073114505
"GO:0046348",0.110992488041284
"GO:1903431",0.619070808580691
"GO:0060557",0.0453291699193339
"GO:1903432",0.999116589765689
"GO:0060558",0.22584778592288
"GO:0048790",0.778637770897833
"GO:0015807",0.0312356765979315
"GO:0060559",0.103896103896104
"GO:0048791",0.881688677357293
"GO:0015808",0.883771550530693
"GO:0010506",0.000667449421191091
"GO:0010507",0.00154880470302385
"GO:0048793",0.48846142519522
"GO:0010508",0.0132303227249373
"GO:0008542",0.797797293347939
"GO:0008543",0.892445132816206
"GO:0008544",0.695488082142824
"GO:0021722",0.439982846672644
"GO:0046330",0.494438300432527
"GO:0021723",0.227256382596189
"GO:0046331",1
"GO:0006260",0.731959605659525
"GO:0006261",0.975645000406492
"GO:0060581",0.456053780807653
"GO:0048799",0.296028007083754
"GO:0046333",0.152349364289663
"GO:0006264",0.802570339207665
"GO:0006265",0.52744739378118
"GO:0046337",0.86993660530243
"GO:0006266",0.588819253511039
"GO:0060586",0.533394299992801
"GO:0046338",0.120625705531366
"GO:0060587",0.10549275006144
"GO:0046339",0.747210671878747
"GO:0006268",0.0804305983762165
"GO:0060588",0.287234042553191
"GO:0008535",0.722222222222222
"GO:0060571",0.503087025541312
"GO:0060572",0.31911795298523
"GO:0060573",0.917793912032748
"GO:0021718",0.713942307692307
"GO:0060574",0.192307692307692
"GO:0060575",0.158613899853295
"GO:0006256",0.642857142857143
"GO:0060576",0.135851879758821
"GO:0006258",0.6
"GO:0006259",0.00226084774712649
"GO:0060579",0.828522914603508
"GO:0021740",1
"GO:0060520",0.276399307559146
"GO:0006281",0.999990532181233
"GO:0006282",0.302666907557122
"GO:0042640",0.804195804195804
"GO:0006283",0.657322620593743
"GO:0021747",0.850160256410256
"GO:0060523",0.0501336898395722
"GO:0006284",0.539853095143359
"GO:0006285",0.385357997703442
"GO:0060525",0.704671024188502
"GO:0010692",0.05362931744531
"GO:0060526",0.322377622377623
"GO:0010693",0.191637630662021
"GO:0060527",0.227272727272727
"GO:0010694",0.368991144845035
"GO:0006289",0.0816582739931224
"GO:0060529",0.476020042949177
"GO:0048762",0.396952688679302
"GO:1903405",0.604395604395604
"GO:0021730",0.586796383394541
"GO:0021732",0.255411255411255
"GO:1903409",0.00145816256304807
"GO:0006270",0.991872823100517
"GO:0060510",0.261904761904762
"GO:0006271",0.857307479000183
"GO:0048769",0.575898078529657
"GO:0060512",0.355016358417595
"GO:0042631",0.509913570289495
"GO:0060513",0.760414363610356
"GO:0042632",0.666666666666666
"GO:0060514",0.255813953488372
"GO:0042633",1
"GO:0006275",0.388051378602561
"GO:0060515",0.176823176823177
"GO:0042634",0.630164322155483
"GO:0042635",0.524818983562678
"GO:0006278",0.276826616507429
"GO:0042637",0.58041958041958
"GO:0048752",0.403372762734822
"GO:0048753",0.00285039212792507
"GO:0048754",0.866703740982539
"GO:0048755",0.0148327280773123
"GO:0048757",0.571502017336118
"GO:0006220",0.893554433355729
"GO:0006221",0.986926746798759
"GO:0060541",0.223213421639427
"GO:0060544",0.858769002595476
"GO:0075071",0.134982088535466
"GO:0060545",0.578445747800586
"GO:0060546",0.672413793103448
"GO:0060547",0.900389550696773
"GO:0060548",4.36897064161901e-11
"GO:0060549",1
"GO:0071763",0.636502380413333
"GO:0071765",0.212121212121212
"GO:0006210",1
"GO:0006211",0.107146947558929
"GO:0048789",0.19672131147541
"GO:0006212",0.5
"GO:0060532",0.446280541012216
"GO:0006213",0.962513492016099
"GO:0006214",0.2
"GO:0010660",0.0755715247665894
"GO:0060534",0.268375027591944
"GO:0010661",0.191727151726777
"GO:0006216",0.857142857142857
"GO:0010662",0.998549999702816
"GO:0060537",9.83660949559774e-05
"GO:0010663",0.4092967036542
"GO:0010664",0.999168398451535
"GO:0060538",0.167353603585744
"GO:0048771",2.20944901669209e-05
"GO:0010665",0.642295784710645
"GO:0010666",0.217075234627417
"GO:0010667",0.925061425061425
"GO:0021700",0.00323663059288908
"GO:0010668",0.428949376203342
"GO:0010669",0.708479847493055
"GO:0021702",0.995140694444606
"GO:0021707",0.961108701862391
"GO:0006244",0.357432963630935
"GO:0010650",0.629812452610876
"GO:0046496",1
"GO:0010652",0.485879592692158
"GO:0046498",0.149938140685755
"GO:0006248",0.628571428571429
"GO:0006249",0.406862745098039
"GO:0010656",0.438281868095981
"GO:0010657",0.0632206209918035
"GO:0010658",0.99897093901887
"GO:0010659",0.627530364372469
"GO:0071786",0.0867256634446245
"GO:0071787",0.185239819421569
"GO:0048729",0.568419546680391
"GO:0006231",0.416666666666667
"GO:0002920",0.0110364915368788
"GO:0006235",0.4
"GO:0002921",0.0545744163224024
"GO:0002922",0.0722783606169099
"GO:0002923",0.317692373278404
"GO:0075044",0.135359144587977
"GO:0048710",0.939489320092187
"GO:0002924",0.572316694056633
"GO:0048711",0.981688991692315
"GO:0002925",0.412032898803101
"GO:0048712",0.775506992838137
"GO:0071772",0.99990046174688
"GO:0048713",0.390990481281292
"GO:0071773",0.999910568335604
"GO:0048714",0.0978373735658445
"GO:0071774",0.784849064500874
"GO:0048715",0.763083196421565
"GO:0060501",0.0492817730622909
"GO:0060502",0.0221446342182883
"GO:0002911",0.931372549019608
"GO:0060506",0.268933539412674
"GO:0010675",6.5552051952816e-05
"GO:0060509",0.131415495259889
"GO:0048741",0.5954925095811
"GO:0010676",0.00616472453015991
"GO:0048742",0.669735694992307
"GO:0010677",0.00423904597325823
"GO:0048743",0.909366405229796
"GO:0071724",0.6
"GO:0021891",0.935549943359769
"GO:0048745",0.987645321528694
"GO:0071725",0.2
"GO:0021892",0.138417014403015
"GO:0071726",0.6
"GO:0046460",0.512673032971742
"GO:1903169",0.467188358802643
"GO:0021893",0.674714661984197
"GO:0071727",0.2
"GO:0033363",0.126345299529184
"GO:0046461",0.175294850205768
"GO:0021894",0.152645930179343
"GO:0033364",0.512012012012012
"GO:0046462",0.940324415720565
"GO:0021895",0.0331109999163119
"GO:0033365",0.921519608473178
"GO:0046463",0.846208725768842
"GO:0033366",0.445745641038931
"GO:0046464",0.461223695383426
"GO:0046465",0.750786757446995
"GO:0046466",0.468370359744397
"GO:0002941",0.446527264754335
"GO:0010621",0.553865777482301
"GO:0046467",0.918228520820361
"GO:0010623",0.00722546948898311
"GO:0046469",3.40944327277824e-05
"GO:0010624",0.622459298210132
"GO:0048730",0.383146545522246
"GO:0048731",2.29311352323854e-17
"GO:0010625",0.44
"GO:0071711",0.626687495940198
"GO:0010626",0.73868778280543
"GO:0048732",0.00330680327448158
"GO:0002946",0.0963414634146341
"GO:0071712",0.382823741272828
"GO:0048733",0.370781854494976
"GO:0010628",2.48862672258762e-29
"GO:0010629",1.14556030068283e-09
"GO:0071715",0.292987003909227
"GO:0048736",0.679360233463974
"GO:0033353",0.948717948717949
"GO:0048738",0.00246250562739045
"GO:0046452",0.761710171017102
"GO:0006204",0.825088119427742
"GO:0046456",0.11677362194146
"GO:0002931",0.000169082449762003
"GO:0099703",0.151539025525715
"GO:0010611",0.0132572491086774
"GO:0046457",0.00556484018170016
"GO:0006206",0.0767496294991017
"GO:0010612",0.768560793851261
"GO:0006207",0.535714285714286
"GO:0010613",0.311142050670336
"GO:0002933",0.15647088599528
"GO:0046459",0.381904854872894
"GO:0006208",0.14448545375597
"GO:0010614",0.221717366615301
"GO:0002934",0.955703939715213
"GO:0010615",0.564102564102564
"GO:0010616",0.749143610013175
"GO:0008652",0.000452603079600504
"GO:0008654",0.552883504730206
"GO:0046483",0.52915139641658
"GO:0060693",0.60924941591025
"GO:0046485",0.0534345371395224
"GO:0010640",0.22577597163968
"GO:0060694",1
"GO:0046486",0.252854301753574
"GO:0010641",0.778777182654816
"GO:0046487",0.883423463315037
"GO:1903170",0.102654492587273
"GO:0010642",0.0390575478288604
"GO:0060696",0.858477910653054
"GO:0046488",0.890205363774429
"GO:0010643",0.123334828052214
"GO:0060697",0.590362389650333
"GO:0010644",0.256056522217315
"GO:0071731",0.611081161984598
"GO:0010645",0.444484786570214
"GO:0060699",0.444444444444444
"GO:0010646",9.41996782066097e-41
"GO:0071732",0.611585605513501
"GO:0010647",5.34686037020528e-20
"GO:0010648",1.15967486976736e-06
"GO:0021860",0.438865706465653
"GO:0010649",0.0851460675694347
"GO:0046470",0.00105920977104627
"GO:0046471",0.158515261130707
"GO:0046473",0.717534473708955
"GO:0046474",0.850307731637567
"GO:0046475",0.0643756604022491
"GO:0046476",0.82545086910391
"GO:0010631",0.038934838578147
"GO:0021869",0.0372292794426275
"GO:0046477",0.11002728577812
"GO:0010632",0.0402769571385053
"GO:1903121",0.0730432472940797
"GO:0010633",0.399383378224048
"GO:0046479",0.311081393583668
"GO:0010634",0.0233598610515843
"GO:0010635",0.794450493513975
"GO:0048701",0.159141730912068
"GO:0031098",0.247855261316876
"GO:0010636",0.345921402634891
"GO:0048702",0.317675364039063
"GO:0031099",5.27032203829652e-07
"GO:1903125",0.339285714285714
"GO:0010637",0.80202701066196
"GO:0048703",0.158695941900428
"GO:0010638",5.43660626179913e-05
"GO:0048704",0.791241896393419
"GO:0033320",0.157894736842105
"GO:0010639",0.011261717306033
"GO:0048705",0.946250633808355
"GO:0021852",0.375973303670746
"GO:0048706",0.970184222468395
"GO:0021853",0.121212121212121
"GO:0006790",0.00298897636773085
"GO:0021854",0.771240455365199
"GO:0048708",0.0597327953028538
"GO:0021855",0.792293007378106
"GO:0048709",0.103074342378597
"GO:0021856",0.8
"GO:0006793",6.12224375712619e-24
"GO:0033327",0.226988690188291
"GO:0046425",0.687707437314584
"GO:0046426",0.844950723474165
"GO:0021859",0.419210231744884
"GO:0002901",0.53875968992248
"GO:0046427",0.14603663218998
"GO:0006796",0.297874904049823
"GO:0002902",0.0932552591628714
"GO:0002903",0.270296291156368
"GO:0002904",0.431372549019608
"GO:0002905",0.595930584246642
"GO:0002906",0.66060606060606
"GO:1903115",0.523908931503956
"GO:1903119",0.241379310344828
"GO:0033313",0.617567289092457
"GO:0008625",0.809051055520684
"GO:0021884",0.976350657946017
"GO:0021885",0.00011409587456131
"GO:0060661",0.0719090430993464
"GO:0008627",0.0330724793639034
"GO:0021886",0.916666666666667
"GO:0060662",0.260666613697759
"GO:0008628",0.335386901641714
"GO:0046415",0.437383824599818
"GO:0021888",0.932920536635707
"GO:0060664",0.145577429831662
"GO:0046416",0.0382107100211261
"GO:0021889",0.940068790386595
"GO:0060665",0.490909090909091
"GO:0033319",0.217862481315396
"GO:0062094",0.0833090172352262
"GO:1903140",0.264961404369411
"GO:0060666",0.838735177865613
"GO:1903141",0.550724637681159
"GO:0060667",0.0333333333333333
"GO:1903142",0.649299724911947
"GO:0060669",0.0944401234122345
"GO:0008610",0.00152057706920701
"GO:0071702",0.826032685016641
"GO:0062098",0.548401931796143
"GO:0062099",0.797069741811374
"GO:0008611",0.795070254822577
"GO:0071704",0.0853441119265772
"GO:1903146",0.0100365317570806
"GO:0071705",0.741443137439442
"GO:1903147",0.018036646866162
"GO:0021871",0.722784136775258
"GO:0021872",0.22961969471462
"GO:0071706",0.00432089805972152
"GO:0046440",0.928571428571429
"GO:0008614",0.0254666381242902
"GO:0021873",0.654080408502261
"GO:0019391",0.363636363636363
"GO:0071707",0.642857142857143
"GO:0008615",0.029107616368232
"GO:0033344",0.0647378408608374
"GO:0071709",0.00444673620014903
"GO:0031060",0.354109571835517
"GO:0031061",0.288073573536605
"GO:0021877",0.0290781424828982
"GO:0019395",0.979443242850917
"GO:0031062",0.129595311355491
"GO:0031063",0.425755414103542
"GO:0021879",0.149776331889919
"GO:0046448",0.159075104311544
"GO:0031065",0.291032602334534
"GO:1903131",0.733059128585563
"GO:0010603",0.780735412172271
"GO:0010604",3.6544840884691e-30
"GO:0010605",6.99100630473427e-12
"GO:0010606",0.692501295432674
"GO:0048892",0.320754716981132
"GO:0031069",0.58898988470891
"GO:0010608",0.0622894724458166
"GO:0048894",0.457142857142857
"GO:0010609",0.488001107270693
"GO:0008643",0.31409649512955
"GO:0008645",0.508365508365507
"GO:0006760",0.11156981755764
"GO:0031050",2.38344566851913e-05
"GO:0021826",0.0889307695633999
"GO:0046434",0.0335952768832569
"GO:0021828",0.928197547264734
"GO:0046436",1
"GO:0031053",0.000194869306475705
"GO:0060685",0.81019647447833
"GO:0046437",0.367647058823529
"GO:0006766",0.301238421279606
"GO:0031054",0.019472917475094
"GO:0006767",0.676797281642203
"GO:0060687",0.759129463808308
"GO:0046439",0.575757575757576
"GO:0031056",0.0430766146354348
"GO:0060688",0.497097017636423
"GO:0031057",0.716651444712481
"GO:0006769",0.182450043440487
"GO:0060689",0.413354073663687
"GO:0031058",0.00628235823769279
"GO:0008630",0.0115368384307177
"GO:0008631",0.0137405445985234
"GO:0021812",0.462332411151309
"GO:0021813",0.233333333333333
"GO:0006750",0.0692908328057629
"GO:0060670",0.0228398467715279
"GO:0008637",0.00110550100762551
"GO:0006753",0.854787123385707
"GO:0006754",0.396783035339207
"GO:0060674",0.264318478617746
"GO:0021819",0.0353717017721025
"GO:0060675",0.914488336450551
"GO:0060676",0.626552913736503
"GO:0006757",0.024756027706854
"GO:0021840",0.0703255597977505
"GO:0071895",0.419457735247209
"GO:0021842",0.0666666666666667
"GO:0071896",0.852425180598555
"GO:0021843",1
"GO:0071897",0.0135994939963683
"GO:0060620",0.853968792401628
"GO:0019362",0.937537580315458
"GO:0019363",0.841141792753168
"GO:0006782",0.49888522860158
"GO:0021846",0.607531273763642
"GO:0006783",0.529918572849148
"GO:0015691",0.552488064340415
"GO:0021847",0.785714285714286
"GO:0060623",0.55461479983609
"GO:0015693",0.884770201516229
"GO:0021849",0.770161290322581
"GO:0019367",0.538461538461538
"GO:0019368",0.538461538461538
"GO:0006787",0.686889747446816
"GO:0015695",0.821991701212001
"GO:0060627",3.71466333385122e-19
"GO:0019369",0.0220678368121269
"GO:0031076",0.336961561359035
"GO:0006788",0.450719822812846
"GO:0015696",0.390411857161449
"GO:0060628",0.813885284616771
"GO:0031077",0.0997153811495304
"GO:0015697",0.424818327891413
"GO:0048861",0.414553022362846
"GO:0015698",0.68782080994094
"GO:0048863",0.137038900312793
"GO:0021830",1
"GO:0048864",0.431445243982701
"GO:0021831",0.529411764705882
"GO:1903108",0.51698532915514
"GO:1903109",0.372947017613221
"GO:0048869",1.9073079014968e-58
"GO:0006771",0.755959888031007
"GO:0006772",0.596358125027457
"GO:0060612",0.438714526840768
"GO:0006775",0.363088565764971
"GO:0031023",0.813712852879635
"GO:0060615",0.0716815968417066
"GO:0006776",0.276778087615647
"GO:0006777",0.662292157319929
"GO:0019359",0.580425219941349
"GO:0006778",0.248239363453772
"GO:0006779",0.68992878002201
"GO:0048853",0.963382744816144
"GO:0048854",0.0584947627681476
"GO:0048856",2.85424675161946e-08
"GO:0048857",1.61983130342535e-05
"GO:0006720",0.225398012721511
"GO:0048858",2.30586029968825e-15
"GO:0006721",0.232817238376141
"GO:0048859",0.294214385704178
"GO:0008608",0.464231538108738
"GO:0060644",0.383149436839134
"GO:0006725",0.287208064931372
"GO:0006726",0.591674850797009
"GO:0019389",0.401567575201243
"GO:0031016",0.198147485815222
"GO:0060648",0.219061166429588
"GO:0048880",0.0963564932649118
"GO:0031017",0.857418459410033
"GO:0006729",0.397668997668998
"GO:0031018",0.315720014664784
"GO:0071863",0.841501100845761
"GO:0071864",0.816502961202697
"GO:0071865",0.402562785848813
"GO:0019370",0.994385881289327
